x,y,label,lane,dose,seed
-2.0916944,1.3825577,3,dpmm-transformer,w=1,0
5.9873056,-4.1731706,5,dpmm-transformer,w=1,0
13.531337,11.240744,1,dpmm-transformer,w=1,0
-1.3946412,1.2969165,9,dpmm-transformer,w=1,0
4.392524,-4.311953,2,dpmm-transformer,w=1,0
13.812185,7.6417403,7,dpmm-transformer,w=1,0
13.721656,11.863908,1,dpmm-transformer,w=1,0
5.7540293,-4.4991856,9,dpmm-transformer,w=1,0
13.761243,8.021359,8,dpmm-transformer,w=1,0
-7.5514817,7.1482224,2,dpmm-transformer,w=1,0
-4.272639,3.3900218,9,dpmm-transformer,w=1,0
-2.0582204,14.325209,6,dpmm-transformer,w=1,0
-6.755203,5.6959753,7,dpmm-transformer,w=1,0
9.430381,0.79467726,5,dpmm-transformer,w=1,0
-4.3748803,3.489601,9,dpmm-transformer,w=1,0
-6.7706475,5.8118267,7,dpmm-transformer,w=1,0
10.505032,2.650938,7,dpmm-transformer,w=1,0
-1.631373,1.2874788,2,dpmm-transformer,w=1,0
13.278855,9.991746,8,dpmm-transformer,w=1,0
-4.8109584,2.6869519,5,dpmm-transformer,w=1,0
-1.2005466,1.0995071,7,dpmm-transformer,w=1,0
13.600521,11.627258,1,dpmm-transformer,w=1,0
9.354335,0.7155641,7,dpmm-transformer,w=1,0
8.034182,-1.7401597,9,dpmm-transformer,w=1,0
-6.6349263,6.1152024,9,dpmm-transformer,w=1,0
-2.7248926,1.9785873,9,dpmm-transformer,w=1,0
11.715509,4.507265,7,dpmm-transformer,w=1,0
13.773598,7.9936333,8,dpmm-transformer,w=1,0
-6.454635,12.115959,0,dpmm-transformer,w=1,0
5.995064,-4.169173,7,dpmm-transformer,w=1,0
8.303193,-1.213272,8,dpmm-transformer,w=1,0
10.977089,3.5901415,7,dpmm-transformer,w=1,0
-2.747011,1.470416,4,dpmm-transformer,w=1,0
-4.970231,3.3896813,0,dpmm-transformer,w=1,0
-4.519572,13.820463,6,dpmm-transformer,w=1,0
-7.373528,10.984639,3,dpmm-transformer,w=1,0
-5.38883,13.128452,9,dpmm-transformer,w=1,0
-6.7350826,6.032076,9,dpmm-transformer,w=1,0
7.7737865,-1.9720857,0,dpmm-transformer,w=1,0
-2.8062074,14.498125,6,dpmm-transformer,w=1,0
-7.4579706,10.851103,2,dpmm-transformer,w=1,0
7.6278496,-2.1519086,0,dpmm-transformer,w=1,0
-4.129472,2.0885088,2,dpmm-transformer,w=1,0
-6.8565555,11.723139,9,dpmm-transformer,w=1,0
-7.842683,9.511262,0,dpmm-transformer,w=1,0
13.468615,10.928003,1,dpmm-transformer,w=1,0
-5.4257483,13.0758095,4,dpmm-transformer,w=1,0
9.772402,1.3622186,7,dpmm-transformer,w=1,0
-4.728422,2.7152522,4,dpmm-transformer,w=1,0
13.832329,11.978798,1,dpmm-transformer,w=1,0
-4.946595,2.82205,4,dpmm-transformer,w=1,0
-6.918553,6.5722976,6,dpmm-transformer,w=1,0
-7.700686,9.930846,6,dpmm-transformer,w=1,0
-2.8407218,1.9063491,0,dpmm-transformer,w=1,0
11.000613,3.6128821,7,dpmm-transformer,w=1,0
-5.716559,12.8193865,7,dpmm-transformer,w=1,0
11.454903,4.189442,7,dpmm-transformer,w=1,0
9.672909,1.1901664,7,dpmm-transformer,w=1,0
-4.217305,3.3416095,9,dpmm-transformer,w=1,0
-2.8232548,14.514113,5,dpmm-transformer,w=1,0
-6.1842194,4.7391796,5,dpmm-transformer,w=1,0
-5.789826,12.742927,3,dpmm-transformer,w=1,0
5.157144,-4.817202,8,dpmm-transformer,w=1,0
13.607709,11.36729,1,dpmm-transformer,w=1,0
-1.8926986,14.508019,3,dpmm-transformer,w=1,0
13.42211,10.610336,8,dpmm-transformer,w=1,0
13.612804,8.561124,1,dpmm-transformer,w=1,0
-4.2419395,3.0926638,9,dpmm-transformer,w=1,0
13.467878,10.720752,1,dpmm-transformer,w=1,0
-5.0368905,13.429585,5,dpmm-transformer,w=1,0
-3.814216,2.0208175,7,dpmm-transformer,w=1,0
9.502824,0.9338462,8,dpmm-transformer,w=1,0
-6.223478,12.346162,4,dpmm-transformer,w=1,0
-1.8492643,14.592613,3,dpmm-transformer,w=1,0
-5.654394,4.071228,4,dpmm-transformer,w=1,0
9.1548395,0.4132523,8,dpmm-transformer,w=1,0
-4.8408747,2.7809677,5,dpmm-transformer,w=1,0
-6.2941437,4.9427853,4,dpmm-transformer,w=1,0
-5.95778,4.7955446,7,dpmm-transformer,w=1,0
13.626469,8.56675,0,dpmm-transformer,w=1,0
-6.5501485,5.37822,5,dpmm-transformer,w=1,0
-7.8977814,9.106808,8,dpmm-transformer,w=1,0
13.713246,8.16324,1,dpmm-transformer,w=1,0
11.646322,4.431335,7,dpmm-transformer,w=1,0
13.376307,10.625988,1,dpmm-transformer,w=1,0
-4.330112,3.4148538,9,dpmm-transformer,w=1,0
-3.102883,1.5505071,7,dpmm-transformer,w=1,0
-1.2221805,1.086669,7,dpmm-transformer,w=1,0
-7.2137623,11.214562,9,dpmm-transformer,w=1,0
-7.815647,9.588975,4,dpmm-transformer,w=1,0
5.807941,-3.965239,5,dpmm-transformer,w=1,0
13.385496,10.417007,1,dpmm-transformer,w=1,0
-4.744549,2.6653664,4,dpmm-transformer,w=1,0
-4.8190045,2.5955405,8,dpmm-transformer,w=1,0
8.645662,-0.73829764,0,dpmm-transformer,w=1,0
-2.9052083,1.7534735,0,dpmm-transformer,w=1,0
-6.324801,12.269825,0,dpmm-transformer,w=1,0
4.154844,-5.1085443,7,dpmm-transformer,w=1,0
13.638866,11.721465,1,dpmm-transformer,w=1,0
-5.72909,4.1726313,2,dpmm-transformer,w=1,0
-7.0616817,6.7332053,7,dpmm-transformer,w=1,0
-7.8578205,9.532339,4,dpmm-transformer,w=1,0
6.7486115,-3.2426038,5,dpmm-transformer,w=1,0
-2.8282745,1.8243052,5,dpmm-transformer,w=1,0
7.8014636,-1.8730912,5,dpmm-transformer,w=1,0
3.974753,-4.829894,5,dpmm-transformer,w=1,0
-7.7517815,9.100904,0,dpmm-transformer,w=1,0
-7.5734773,10.558427,0,dpmm-transformer,w=1,0
-2.586224,14.463638,6,dpmm-transformer,w=1,0
-6.0159574,12.614156,5,dpmm-transformer,w=1,0
4.5871124,-4.2097273,2,dpmm-transformer,w=1,0
-3.00801,1.3890187,4,dpmm-transformer,w=1,0
13.228746,9.81347,1,dpmm-transformer,w=1,0
10.223491,2.2104475,7,dpmm-transformer,w=1,0
11.982084,4.801547,7,dpmm-transformer,w=1,0
13.870271,7.6293464,8,dpmm-transformer,w=1,0
4.038648,-4.7228246,0,dpmm-transformer,w=1,0
-6.3951635,12.200774,0,dpmm-transformer,w=1,0
-6.2325525,4.8884616,4,dpmm-transformer,w=1,0
-4.532894,13.803239,6,dpmm-transformer,w=1,0
-6.9481015,11.629475,9,dpmm-transformer,w=1,0
-5.283583,13.217795,6,dpmm-transformer,w=1,0
7.959139,-1.6825137,5,dpmm-transformer,w=1,0
12.014701,4.8439894,0,dpmm-transformer,w=1,0
-3.037786,1.3620996,6,dpmm-transformer,w=1,0
9.744407,1.3318052,7,dpmm-transformer,w=1,0
-3.5311205,1.6846502,4,dpmm-transformer,w=1,0
-5.8744187,12.658205,3,dpmm-transformer,w=1,0
-5.995969,4.5057125,2,dpmm-transformer,w=1,0
9.81019,1.465381,7,dpmm-transformer,w=1,0
-1.2787124,1.4389724,7,dpmm-transformer,w=1,0
-5.2875743,13.2161665,6,dpmm-transformer,w=1,0
